name_x,height_x,weight_x,reach_x,fx_win,age_x,str_landed_per_min_x,str_acc_x,str_absorb_per_min_x,str_def_x,td_avg_x,td_acc_x,td_def_x,sub_avg_x,win_percentage_x,name_y,height_y,weight_y,reach_y,age_y,str_landed_per_min_y,str_acc_y,str_absorb_per_min_y,str_def_y,td_avg_y,td_acc_y,td_def_y,sub_avg_y,win_percentage_y,stance_x_Open Stance,stance_x_Orthodox,stance_x_Sideways,stance_x_Southpaw,stance_x_Switch,stance_y_Open Stance,stance_y_Orthodox,stance_y_Sideways,stance_y_Southpaw,stance_y_Switch
Guy Mezger,1.85,200.0,1.85,0,31.17,7.65,0.73,8.21,0.74,1.05,0.5,1.0,1.05,0.64,Tito Ortiz,1.91,205.0,1.88,24.11,10.56,0.65,7.77,0.59,11.95,0.89,0.88,0.0,0.4,0,1,0,0,0,0,1,0,0,0
Hacran Dias,1.73,155.0,1.75,0,28.92,7.2,0.75,2.4,0.51,5.0,0.5,0.0,0.0,0.87,Nik Lentz,1.73,155.0,1.73,28.76,10.15,0.82,10.15,0.82,5.49,0.48,0.48,1.03,0.71,0,1,0,0,0,0,1,0,0,0
Hacran Dias,1.73,155.0,1.75,0,30.03,5.47,0.66,3.23,0.52,3.0,0.46,0.22,0.5,0.83,Ricardo Lamas,1.73,145.0,1.8,32.1,3.76,0.52,3.76,0.52,1.37,0.26,0.26,1.37,0.69,0,1,0,0,0,0,1,0,0,0
Hacran Dias,1.73,155.0,1.75,1,31.03,4.77,0.65,3.53,0.54,3.25,0.54,0.31,0.25,0.81,Levan Makashvili,1.73,145.0,1.73,26.47,4.2,0.64,2.4,0.44,7.0,0.54,0.0,0.0,0.82,0,1,0,0,0,0,1,0,0,0
Hacran Dias,1.73,155.0,1.75,0,33.37,3.32,0.54,3.92,0.56,3.0,0.4,0.39,0.5,0.76,Jared Gordon,1.75,155.0,1.73,29.14,12.23,0.63,1.7,0.2,6.38,0.67,0.0,0.0,0.86,0,1,0,0,0,0,1,0,0,0
Hakeem Dawodu,1.73,145.0,1.85,1,27.44,5.3,0.46,5.3,0.46,0.0,0.0,0.0,0.0,0.9,Kyle Bochniak,1.7,145.0,1.78,31.84,2.72,0.32,3.88,0.4,1.0,0.2,0.31,0.0,0.64,0,1,0,0,0,0,1,0,0,0
Hakeem Dawodu,1.73,145.0,1.85,1,28.34,6.14,0.49,3.82,0.46,0.0,0.0,0.14,0.0,0.92,Julio Arce,1.7,145.0,1.78,30.02,5.24,0.4,5.04,0.41,0.55,0.29,0.5,0.82,0.79,0,1,0,0,0,0,0,0,1,0
Hannah Cifers,1.55,115.0,1.57,1,26.68,8.55,0.68,11.11,0.73,0.0,0.0,0.2,0.0,0.73,Polyana Viana,1.65,115.0,1.7,26.71,5.89,0.53,5.89,0.53,1.59,0.29,0.29,2.39,0.75,0,1,0,0,0,0,1,0,0,0
Hannah Cifers,1.55,115.0,1.57,1,27.14,6.86,0.56,9.22,0.59,0.0,0.0,0.2,0.0,0.75,Jodie Esquibel,1.55,115.0,1.63,33.28,4.53,0.31,6.22,0.34,0.0,0.0,0.14,0.0,0.55,0,1,0,0,0,0,1,0,0,0
Hans Stringer,1.91,205.0,1.85,0,28.03,7.3,0.77,7.3,0.77,2.49,0.36,0.36,0.0,0.68,Ilir Latifi,1.78,205.0,1.85,31.97,1.81,0.25,2.35,0.3,2.03,0.6,0.6,1.36,0.64,0,1,0,0,0,0,1,0,0,0
Hatsu Hioki,1.8,145.0,1.78,0,28.93,7.77,0.76,7.77,0.76,2.0,0.33,0.33,1.0,0.75,Ricardo Lamas,1.73,145.0,1.8,30.09,2.76,0.47,2.76,0.47,3.77,0.43,0.43,1.26,0.77,0,1,0,0,0,0,1,0,0,0
Hatsu Hioki,1.8,145.0,1.78,1,30.62,5.97,0.66,6.8,0.68,1.75,0.64,0.43,0.75,0.71,Ivan Menjivar,1.68,145.0,1.63,31.75,4.61,0.52,5.01,0.47,0.4,0.5,0.62,0.4,0.69,0,1,0,0,0,0,1,0,0,0
Hector Lombard,1.75,185.0,1.8,1,34.86,3.13,0.47,3.8,0.56,2.0,0.5,0.0,0.0,0.89,Rousimar Palhares,1.73,170.0,1.8,32.8,5.76,0.71,5.76,0.71,1.66,0.5,0.5,2.77,0.85,0,0,0,1,0,0,1,0,0,0
Hector Lombard,1.75,185.0,1.8,0,35.08,3.92,0.5,3.38,0.55,1.61,0.5,0.0,0.0,0.86,Yushin Okami,1.88,170.0,1.9,31.61,4.99,0.55,4.99,0.55,1.83,0.36,0.36,0.0,0.74,0,0,0,1,0,0,0,0,1,0
Hector Lombard,1.75,185.0,1.8,1,35.71,5.41,0.6,3.81,0.55,0.89,0.29,0.21,0.0,0.84,Nate Marquardt,1.83,185.0,1.88,34.5,3.65,0.55,3.54,0.54,2.47,0.86,0.31,1.23,0.61,0,0,0,1,0,0,1,0,0,0
Hector Lombard,1.75,185.0,1.8,1,36.11,5.5,0.59,3.73,0.54,0.85,0.29,0.21,0.0,0.82,Jake Shields,1.83,170.0,1.83,35.18,7.09,0.58,5.63,0.65,1.29,0.12,0.25,0.0,0.78,0,0,0,1,0,0,1,0,0,0
Hector Lombard,1.75,185.0,1.8,0,36.92,6.07,0.65,3.75,0.49,2.12,0.62,0.25,0.0,0.79,Joshua Burkman,1.78,170.0,1.83,34.73,2.97,0.44,4.25,0.54,2.5,0.24,0.2,0.5,0.66,0,0,0,1,0,0,1,0,0,0
Hector Lombard,1.75,185.0,1.8,0,38.13,5.45,0.6,3.61,0.44,2.24,0.64,0.21,0.0,0.78,Neil Magny,1.91,170.0,2.03,28.63,5.31,0.58,5.31,0.58,3.32,0.44,0.44,0.0,0.68,0,0,0,1,0,0,1,0,0,0
Hector Lombard,1.75,185.0,1.8,0,39.05,5.36,0.64,7.22,0.6,3.18,0.77,0.23,0.64,0.78,Johny Hendricks,1.75,185.0,1.75,33.44,4.91,0.6,6.06,0.58,4.95,0.67,0.5,0.0,0.65,0,0,0,1,0,0,0,0,1,0
Hector Lombard,1.75,185.0,1.8,0,40.64,4.49,0.51,5.15,0.52,1.92,0.38,0.75,0.77,0.77,Thales Leites,1.85,185.0,1.98,37.04,2.06,0.47,2.06,0.47,1.31,0.16,0.16,1.05,0.75,0,0,0,1,0,0,1,0,0,0
Hector Urbina,1.8,170.0,1.85,0,29.02,1.23,0.56,1.23,0.56,0.0,0.0,0.0,4.03,0.69,Vicente Luque,1.8,170.0,1.9,24.83,5.68,0.56,5.68,0.56,5.41,0.8,0.8,2.71,0.53,0,1,0,0,0,0,1,0,0,0
Heili Alateng,1.65,135.0,1.68,1,28.02,4.2,0.47,4.2,0.47,3.0,0.43,0.43,0.0,0.62,Ryan Benoit,1.65,125.0,1.73,30.32,3.32,0.46,3.92,0.5,0.41,0.25,0.17,0.0,0.6,0,1,0,0,0,0,1,0,0,0
Henrique da Silva,1.91,205.0,1.93,0,27.77,4.97,0.63,8.07,0.64,0.37,0.33,0.75,0.37,0.71,Ion Cutelaba,1.85,205.0,1.9,23.49,4.44,0.29,3.3,0.47,0.0,0.0,0.33,0.0,0.8,0,1,0,0,0,0,0,0,1,0
Henry Briones,1.73,135.0,1.75,0,36.79,4.64,0.47,4.64,0.47,0.0,0.0,0.0,0.44,0.69,Rani Yahya,1.68,135.0,1.7,32.9,3.69,0.47,3.69,0.47,3.79,0.38,0.38,1.01,0.69,0,1,0,0,0,0,1,0,0,0
Henry Cejudo,1.63,135.0,1.63,1,28.78,7.11,0.6,7.11,0.6,2.33,0.29,0.29,0.33,0.9,Jussier Formiga,1.65,125.0,1.7,30.6,2.92,0.55,3.28,0.5,2.9,0.54,0.08,0.41,0.86,0,1,0,0,0,0,1,0,0,0
Henry Cejudo,1.63,135.0,1.63,1,30.58,6.75,0.6,6.09,0.58,3.14,0.38,0.31,0.31,0.92,Wilson Reis,1.63,125.0,1.65,32.67,3.82,0.37,3.82,0.37,5.79,0.42,0.42,0.96,0.69,0,1,0,0,0,0,0,0,1,0
Henry Cejudo,1.63,135.0,1.63,1,30.81,6.56,0.57,4.84,0.51,2.35,0.29,0.1,0.0,0.85,Sergio Pettis,1.68,125.0,1.75,24.29,4.27,0.42,4.27,0.42,1.5,0.41,0.41,0.0,0.83,0,1,0,0,0,0,1,0,0,0
Henry Cejudo,1.63,135.0,1.63,1,31.94,4.39,0.52,2.72,0.39,2.8,0.47,0.29,0.0,0.87,TJ Dillashaw,1.68,125.0,1.7,32.95,7.72,0.52,7.72,0.52,2.15,0.5,0.5,0.36,0.8,0,1,0,0,0,0,1,0,0,0
Henry Cejudo,1.63,135.0,1.63,1,32.33,4.83,0.54,2.7,0.39,2.61,0.44,0.23,0.0,0.88,Marlon Moraes,1.68,135.0,1.7,31.12,3.71,0.41,3.26,0.38,0.75,0.5,0.5,1.5,0.79,0,1,0,0,0,0,1,0,0,0
Hermes Franca,1.68,155.0,1.8,0,29.43,5.8,0.78,4.92,0.58,2.64,0.31,0.67,6.59,0.68,Josh Thomson,1.78,155.0,1.8,25.36,6.91,0.73,6.91,0.73,5.45,1.0,1.0,0.0,0.78,0,1,0,0,0,0,1,0,0,0
Hermes Franca,1.68,155.0,1.8,0,29.6,5.08,0.75,5.14,0.64,2.38,0.38,0.67,4.37,0.65,Yves Edwards,1.75,155.0,1.85,27.51,4.8,0.65,4.8,0.65,0.0,0.0,0.0,1.59,0.65,0,1,0,0,0,0,0,0,1,0
Hermes Franca,1.68,155.0,1.8,1,32.42,5.36,0.64,4.05,0.52,2.76,0.42,0.61,1.93,0.66,Spencer Fisher,1.7,155.0,1.78,30.71,5.71,0.54,5.71,0.54,1.91,0.44,0.44,1.44,0.75,0,1,0,0,0,0,0,0,1,0
Hermes Franca,1.68,155.0,1.8,0,32.86,5.96,0.59,3.93,0.48,3.1,0.38,0.6,2.48,0.67,Sean Sherk,1.68,155.0,1.7,33.92,5.72,0.64,5.72,0.64,2.68,0.32,0.32,0.41,0.92,0,1,0,0,0,0,1,0,0,0
Hermes Franca,1.68,155.0,1.8,1,34.17,4.41,0.66,5.93,0.66,0.72,0.43,0.74,2.16,0.62,Marcus Aurelio,1.78,155.0,1.88,35.19,4.75,0.49,7.54,0.58,0.43,0.09,0.4,0.86,0.69,0,1,0,0,0,0,1,0,0,0
Hermes Franca,1.68,155.0,1.8,0,35.07,3.81,0.58,6.01,0.7,0.47,0.4,0.61,1.41,0.64,Tyson Griffin,1.68,145.0,1.73,25.42,7.15,0.49,7.15,0.49,1.0,0.36,0.36,0.0,0.67,0,1,0,0,0,0,1,0,0,0
Hernani Perpetuo,1.83,170.0,1.88,0,29.17,1.73,0.26,4.13,0.61,0.0,0.0,1.0,1.0,0.81,Tim Means,1.88,170.0,1.9,30.43,6.01,0.58,6.01,0.58,0.98,0.6,0.6,0.33,0.71,0,1,0,0,0,0,1,0,0,0
Holly Holm,1.73,135.0,1.75,1,33.74,3.2,0.22,3.4,0.34,0.0,0.0,0.0,0.0,1.0,Marion Reneau,1.68,135.0,1.73,38.07,5.62,0.39,5.62,0.39,0.0,0.0,0.0,0.89,0.57,0,0,0,1,0,0,1,0,0,0
Holly Holm,1.73,135.0,1.75,1,34.08,3.93,0.3,2.77,0.36,0.5,1.0,0.0,0.0,0.89,Ronda Rousey,1.7,135.0,1.73,28.78,24.88,0.69,21.66,0.68,6.91,1.0,1.0,6.91,0.83,0,0,0,1,0,0,1,0,0,0
Holly Holm,1.73,135.0,1.75,0,34.38,4.34,0.35,2.89,0.35,0.83,1.0,0.0,0.0,0.9,Miesha Tate,1.68,135.0,1.65,29.55,5.48,0.61,4.37,0.55,0.75,0.2,0.19,1.5,0.73,0,0,0,1,0,0,1,0,0,0
Holly Holm,1.73,135.0,1.75,0,34.77,3.77,0.37,2.84,0.39,0.5,1.0,0.13,0.0,0.82,Valentina Shevchenko,1.65,125.0,1.68,28.38,4.07,0.69,4.07,0.69,2.5,0.5,0.5,0.0,0.93,0,0,0,1,0,0,0,0,1,0
Holly Holm,1.73,135.0,1.75,1,38.25,4.16,0.48,2.44,0.35,1.08,0.5,0.0,0.27,0.71,Raquel Pennington,1.7,135.0,1.7,31.37,4.85,0.5,4.85,0.5,0.67,0.13,0.13,0.67,0.56,0,0,0,1,0,0,1,0,0,0
Horacio Gutierrez,1.78,145.0,1.75,0,25.89,1.07,0.36,1.07,0.36,0.0,0.0,0.0,0.0,0.6,Teruto Ishihara,1.7,135.0,1.75,25.04,5.83,0.54,5.83,0.54,0.0,0.0,0.0,0.0,0.57,0,1,0,0,0,0,0,0,1,0
Houston Alexander,1.83,205.0,1.83,0,35.66,19.23,0.62,13.19,0.53,0.0,0.0,0.0,0.0,0.61,Thiago Silva,1.88,205.0,1.88,25.01,5.15,0.49,5.15,0.39,1.43,0.17,0.5,1.43,1.0,0,1,0,0,0,0,1,0,0,0
Houston Alexander,1.83,205.0,1.83,0,36.03,7.06,0.58,10.88,0.63,2.86,1.0,1.0,0.0,0.58,James Irvin,1.88,205.0,1.9,29.56,2.33,0.51,3.39,0.62,0.0,0.0,0.67,1.0,0.65,0,1,0,0,0,0,1,0,0,0
Hu Yaozong,1.91,205.0,1.83,0,23.63,1.46,0.5,1.46,0.5,0.0,0.0,0.0,1.99,0.75,Rashad Coulter,1.8,205.0,1.93,36.99,3.85,0.5,3.99,0.5,0.0,0.0,0.0,0.0,0.75,0,1,0,0,0,0,1,0,0,0
Hugo Viana,1.68,135.0,1.7,0,30.57,5.2,0.5,3.93,0.4,0.0,0.0,0.17,0.0,0.75,TJ Dillashaw,1.68,125.0,1.7,27.2,8.62,0.72,3.39,0.56,4.57,0.54,0.67,3.92,0.78,0,1,0,0,0,0,1,0,0,0
Hugo Viana,1.68,135.0,1.7,1,31.33,4.7,0.47,4.18,0.42,0.0,0.0,0.22,0.0,0.67,Junior Hernandez,1.75,135.0,1.75,27.51,5.13,0.46,8.55,0.5,0.0,0.0,0.0,0.0,0.74,0,1,0,0,0,0,1,0,0,0
Hyun Gyu Lim,1.91,170.0,1.96,1,28.62,7.0,0.47,5.89,0.46,0.0,0.0,0.17,0.0,0.67,Pascal Krauss,1.85,170.0,1.83,26.37,10.56,0.64,10.56,0.64,1.67,0.56,0.56,1.0,0.83,0,1,0,0,0,0,1,0,0,0
Hyun Gyu Lim,1.91,170.0,1.96,1,29.68,5.66,0.44,6.32,0.57,0.4,1.0,0.19,0.4,0.59,Takenori Sato,1.78,170.0,1.8,29.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0,1,0,0,0,0,0,0,1,0
Hyun Gyu Lim,1.91,170.0,1.96,0,30.33,5.86,0.45,6.16,0.57,0.38,1.0,0.17,0.38,0.61,Neil Magny,1.91,170.0,2.03,27.78,8.95,0.68,7.02,0.69,3.22,0.62,0.5,0.32,0.67,0,1,0,0,0,0,1,0,0,0
Ian Freeman,1.8,225.0,1.8,1,33.87,0.29,1.0,0.96,0.91,0.0,0.0,1.0,1.45,0.7,Tedd Williams,1.85,275.0,1.85,30.76,3.85,0.57,3.85,0.57,0.0,0.0,0.0,0.0,0.86,0,1,0,0,0,0,1,0,0,0
Ian Heinisch,1.8,185.0,1.83,0,31.36,5.2,0.59,5.2,0.59,0.67,0.12,0.12,0.67,0.8,Omari Akhmedov,1.83,185.0,1.85,32.17,4.32,0.41,4.03,0.41,2.0,0.5,0.46,0.0,0.78,0,1,0,0,0,0,1,0,0,0
Ian Loveland,1.73,145.0,1.73,0,27.97,3.33,0.51,4.67,0.48,0.0,0.0,0.29,0.0,0.64,Yves Jabouin,1.7,135.0,1.73,32.24,3.54,0.43,3.54,0.43,0.0,0.0,0.0,0.0,0.68,0,1,0,0,0,0,1,0,0,0
Ian McCall,1.65,125.0,1.63,0,28.74,7.77,0.58,7.77,0.58,2.5,0.25,0.25,0.0,0.8,Joseph Benavidez,1.63,125.0,1.65,28.51,3.74,0.36,3.39,0.35,1.5,0.17,0.17,0.75,0.81,0,1,0,0,0,0,0,0,1,0
Ian McCall,1.65,125.0,1.63,1,29.24,6.38,0.54,6.56,0.5,2.0,0.25,0.24,0.0,0.81,Iliarde Santos,1.65,125.0,1.68,32.85,1.59,0.36,9.13,0.56,0.0,0.0,0.0,0.0,0.77,0,1,0,0,0,0,1,0,0,0
Ian McCall,1.65,125.0,1.63,0,30.74,6.07,0.51,5.23,0.44,1.5,0.22,0.19,0.0,0.72,John Lineker,1.6,135.0,1.7,24.64,6.43,0.46,5.81,0.46,1.55,0.67,0.33,0.77,0.77,0,1,0,0,0,0,1,0,0,0
