height_x,weight_x,reach_x,fight_time_sum_x,kds_per_min_x,sub_att_per_min_x,pass_per_min_x,rev_per_min_x,tds_acc_x,tds_succ_per_min_x,tds_att_per_min_x,tot_str_acc_x,tot_str_succ_per_min_x,tot_str_att_per_min_x,sig_str_head_acc_x,sig_str_head_succ_per_min_x,sig_str_head_att_per_min_x,sig_str_body_acc_x,sig_str_body_succ_per_min_x,sig_str_body_att_per_min_x,sig_str_leg_acc_x,sig_str_leg_succ_per_min_x,sig_str_leg_att_per_min_x,sig_str_dist_acc_x,sig_str_dist_succ_per_min_x,sig_str_dist_att_per_min_x,sig_str_clinch_acc_x,sig_str_clinch_succ_per_min_x,sig_str_clinch_att_per_min_x,sig_str_ground_acc_x,sig_str_ground_succ_per_min_x,sig_str_ground_att_per_min_x,age_x,weightclass_Bantamweight_x,weightclass_Catch Weight_x,weightclass_Featherweight_x,weightclass_Flyweight_x,weightclass_Heavyweight_x,weightclass_Light Heavyweight_x,weightclass_Lightweight_x,weightclass_Middleweight_x,weightclass_Open Weight_x,weightclass_Strawweight_x,weightclass_Super Heavyweight_x,weightclass_Welterweight_x,stance_Open Stance_x,stance_Orthodox_x,stance_Sideways_x,stance_Southpaw_x,stance_Switch_x,height_y,weight_y,reach_y,fight_time_sum_y,kds_per_min_y,sub_att_per_min_y,pass_per_min_y,rev_per_min_y,tds_acc_y,tds_succ_per_min_y,tds_att_per_min_y,tot_str_acc_y,tot_str_succ_per_min_y,tot_str_att_per_min_y,sig_str_head_acc_y,sig_str_head_succ_per_min_y,sig_str_head_att_per_min_y,sig_str_body_acc_y,sig_str_body_succ_per_min_y,sig_str_body_att_per_min_y,sig_str_leg_acc_y,sig_str_leg_succ_per_min_y,sig_str_leg_att_per_min_y,sig_str_dist_acc_y,sig_str_dist_succ_per_min_y,sig_str_dist_att_per_min_y,sig_str_clinch_acc_y,sig_str_clinch_succ_per_min_y,sig_str_clinch_att_per_min_y,sig_str_ground_acc_y,sig_str_ground_succ_per_min_y,sig_str_ground_att_per_min_y,age_y,weightclass_Bantamweight_y,weightclass_Catch Weight_y,weightclass_Featherweight_y,weightclass_Flyweight_y,weightclass_Heavyweight_y,weightclass_Light Heavyweight_y,weightclass_Lightweight_y,weightclass_Middleweight_y,weightclass_Open Weight_y,weightclass_Strawweight_y,weightclass_Super Heavyweight_y,weightclass_Welterweight_y,stance_Open Stance_y,stance_Orthodox_y,stance_Sideways_y,stance_Southpaw_y,stance_Switch_y,fx_win
1.85,205.0,1.96,56.360000000000014,0.02,0.09,0.09,0.0,0.27,0.05,0.2,0.46,4.97,10.72,0.32,2.34,7.43,0.62,0.35,0.57,0.73,0.83,1.14,0.33,2.27,6.87,0.52,0.98,1.88,0.73,0.28,0.39,33.86,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.88,185.0,1.85,17.659999999999997,0.06,0.28,0.34,0.0,0.6,0.34,0.57,0.75,2.32,3.11,0.4,0.34,0.85,1.0,0.06,0.06,1.0,0.06,0.06,0.31,0.23,0.74,1.0,0.06,0.06,1.0,0.17,0.17,28.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.78,168.0,1.78,30.0,0.0,0.1,0.33,0.0,0.36,0.17,0.47,0.78,4.4,5.63,0.42,0.73,1.73,0.86,0.2,0.23,0.67,0.07,0.1,0.24,0.23,0.97,0.67,0.13,0.2,0.7,0.63,0.9,31.26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.75,170.0,1.78,45.83,0.07,0.09,0.2,0.0,1.0,0.11,0.11,0.58,5.21,9.03,0.35,1.64,4.63,0.88,0.48,0.55,0.67,0.68,1.0,0.37,1.22,3.27,0.68,0.59,0.87,0.48,0.98,2.03,23.96,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.8,155.0,1.78,26.48,0.0,0.08,0.0,0.0,0.4,0.08,0.19,0.58,9.93,17.07,0.38,3.81,9.97,0.81,0.98,1.21,0.73,0.6,0.83,0.38,3.89,10.12,0.81,0.83,1.02,0.78,0.68,0.87,32.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,145.0,1.9,52.510000000000005,0.1,0.0,0.04,0.0,1.0,0.04,0.04,0.5,8.0,15.94,0.41,4.76,11.65,0.65,1.07,1.64,0.85,0.67,0.78,0.42,5.31,12.51,0.8,0.67,0.84,0.71,0.51,0.72,27.63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.8,155.0,1.78,28.659999999999997,0.03,0.07,0.0,0.0,0.4,0.07,0.17,0.57,10.08,17.76,0.38,4.01,10.61,0.79,0.94,1.19,0.71,0.77,1.08,0.39,4.26,11.03,0.79,0.8,1.01,0.79,0.66,0.84,32.67,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,155.0,1.78,15.0,0.0,0.27,0.0,0.0,0.0,0.0,0.13,0.67,1.33,2.0,0.45,0.33,0.73,0.6,0.2,0.33,0.0,0.0,0.0,0.46,0.4,0.87,0.5,0.07,0.13,1.0,0.07,0.07,24.13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.73,155.0,1.78,38.29,0.0,0.08,0.31,0.05,0.58,0.29,0.5,0.59,5.09,8.57,0.36,1.7,4.67,0.7,0.37,0.52,0.83,0.13,0.16,0.28,0.99,3.53,0.5,0.21,0.42,0.7,0.99,1.41,28.91,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.83,170.0,1.93,7.82,0.13,0.64,0.38,0.0,0.6,0.38,0.64,0.86,6.39,7.42,0.6,1.15,1.92,0.0,0.0,0.0,1.0,0.51,0.51,0.67,0.26,0.38,0.9,1.15,1.28,0.33,0.26,0.77,22.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.73,155.0,1.78,46.39,0.0,0.06,0.37,0.06,0.64,0.3,0.47,0.61,4.96,8.15,0.4,1.81,4.57,0.71,0.32,0.45,0.83,0.11,0.13,0.27,0.82,3.0,0.47,0.17,0.37,0.7,1.25,1.79,29.34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7,145.0,1.73,59.77000000000001,0.0,0.18,0.33,0.08,0.5,0.3,0.6,0.76,5.86,7.7,0.43,0.82,1.92,0.75,0.3,0.4,0.5,0.05,0.1,0.35,0.4,1.15,0.52,0.23,0.45,0.65,0.54,0.82,23.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.73,155.0,1.78,61.39,0.03,0.07,0.36,0.05,0.62,0.24,0.39,0.64,5.38,8.41,0.45,2.18,4.84,0.77,0.37,0.49,0.89,0.13,0.15,0.32,0.98,3.01,0.53,0.28,0.52,0.74,1.43,1.94,29.76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,155.0,1.78,15.2,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.41,6.05,14.67,0.27,3.09,11.64,0.9,0.59,0.66,1.0,1.84,1.84,0.37,5.07,13.62,0.8,0.26,0.33,1.0,0.2,0.2,27.53,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.65,135.0,1.78,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3.93,8.93,0.34,2.33,6.87,0.65,0.73,1.13,0.88,0.47,0.53,0.38,2.93,7.73,0.75,0.6,0.8,0.0,0.0,0.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,135.0,1.78,46.480000000000004,0.0,0.02,0.13,0.04,0.43,0.19,0.45,0.59,5.21,8.86,0.36,1.72,4.78,0.75,0.39,0.52,0.78,0.15,0.19,0.28,1.08,3.81,0.78,0.39,0.49,0.67,0.8,1.18,30.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7,145.0,1.78,60.0,0.02,0.0,0.02,0.0,0.22,0.08,0.38,0.36,2.87,8.03,0.25,1.57,6.27,0.46,0.28,0.62,0.88,0.63,0.72,0.31,2.2,7.02,0.5,0.23,0.47,0.43,0.05,0.12,31.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.85,145.0,1.85,23.869999999999997,0.0,0.13,0.5,0.13,0.67,0.5,0.75,0.66,5.45,8.29,0.57,2.6,4.57,0.56,0.38,0.67,0.8,0.34,0.42,0.5,1.63,3.27,0.73,0.34,0.46,0.7,1.34,1.93,27.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.75,155.0,1.8,8.170000000000002,0.0,0.0,0.0,0.0,0.5,0.12,0.24,0.42,3.3,7.83,0.29,1.71,6.0,0.83,1.22,1.47,1.0,0.12,0.12,0.32,2.08,6.49,1.0,0.61,0.61,0.75,0.37,0.49,27.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.73,170.0,1.78,40.65,0.0,0.12,0.15,0.02,0.32,0.15,0.47,0.39,3.71,9.5,0.17,1.06,6.32,0.44,0.17,0.39,0.84,0.91,1.08,0.27,1.82,6.86,0.4,0.2,0.49,0.28,0.12,0.44,25.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.93,205.0,1.93,30.0,0.0,0.0,0.1,0.0,0.58,0.37,0.63,0.43,5.47,12.6,0.23,1.87,8.13,0.62,0.53,0.87,0.68,1.07,1.57,0.31,2.97,9.63,0.56,0.33,0.6,0.5,0.17,0.33,28.88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.83,205.0,1.93,8.08,0.0,0.25,0.62,0.12,0.14,0.12,0.87,0.67,2.97,4.46,0.54,1.61,2.97,1.0,0.74,0.74,0.0,0.0,0.0,0.43,0.74,1.73,0.0,0.0,0.12,0.87,1.61,1.86,32.81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.93,205.0,1.93,30.35,0.03,0.0,0.1,0.0,0.58,0.36,0.63,0.45,5.8,12.98,0.24,2.01,8.34,0.66,0.63,0.96,0.69,1.09,1.58,0.31,3.0,9.62,0.62,0.49,0.79,0.5,0.23,0.46,29.66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.93,205.0,1.98,123.71000000000001,0.02,0.09,0.13,0.02,0.37,0.08,0.22,0.55,5.12,9.38,0.33,1.8,5.5,0.7,0.42,0.6,0.66,0.28,0.43,0.25,1.03,4.1,0.6,0.78,1.3,0.61,0.7,1.13,34.63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.93,205.0,1.93,57.230000000000004,0.02,0.0,0.12,0.0,0.46,0.23,0.49,0.51,4.84,9.56,0.25,1.42,5.57,0.73,0.65,0.89,0.78,1.03,1.33,0.34,2.18,6.48,0.74,0.79,1.07,0.5,0.12,0.24,32.35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.88,205.0,1.93,14.990000000000002,0.0,0.07,0.27,0.0,0.5,0.47,0.93,0.5,6.34,12.68,0.38,3.8,9.94,0.91,0.67,0.73,0.86,0.4,0.47,0.31,2.27,7.34,0.67,0.93,1.4,0.69,1.67,2.4,33.69,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.8,155.0,1.8,6.379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.13,7.84,0.32,1.88,5.8,0.6,0.94,1.57,0.67,0.31,0.47,0.4,2.98,7.52,1.0,0.16,0.16,0.0,0.0,0.16,28.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,145.0,1.73,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,5.27,15.8,0.21,2.6,12.33,0.77,1.53,2.0,0.75,1.0,1.33,0.3,4.47,14.67,0.67,0.67,1.0,0.0,0.0,0.0,25.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.8,155.0,1.8,19.65,0.0,0.2,0.05,0.0,0.2,0.1,0.51,0.34,2.65,7.79,0.25,1.53,6.06,0.67,0.71,1.07,0.67,0.1,0.15,0.32,2.19,6.82,0.38,0.15,0.41,0.0,0.0,0.05,28.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,155.0,1.8,42.38999999999999,0.12,0.0,0.05,0.0,0.0,0.0,0.02,0.4,6.96,17.36,0.3,3.92,13.26,0.65,1.44,2.22,0.74,0.73,0.99,0.34,5.0,14.79,0.56,0.47,0.85,0.74,0.61,0.83,34.87,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.85,170.0,1.93,28.129999999999995,0.04,0.14,0.39,0.0,0.53,0.28,0.53,0.67,4.02,6.01,0.51,1.74,3.45,0.79,0.78,1.0,0.93,0.46,0.5,0.48,1.42,2.99,0.83,0.18,0.21,0.8,1.39,1.74,34.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.8,170.0,1.8,144.56,0.03,0.01,0.05,0.01,0.19,0.03,0.15,0.56,3.59,6.41,0.4,1.58,3.99,0.67,0.39,0.57,0.74,0.54,0.73,0.41,1.54,3.76,0.61,0.6,0.99,0.68,0.37,0.54,34.13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.85,170.0,1.93,58.129999999999995,0.02,0.07,0.21,0.02,0.53,0.14,0.26,0.61,3.85,6.37,0.43,1.41,3.3,0.68,0.62,0.91,0.77,0.81,1.05,0.46,1.63,3.58,0.68,0.22,0.33,0.72,0.98,1.36,35.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.83,170.0,1.9,62.949999999999996,0.0,0.05,0.13,0.02,0.32,0.13,0.4,0.5,3.62,7.21,0.23,0.92,4.03,0.64,0.46,0.71,0.89,0.52,0.59,0.33,1.57,4.77,0.46,0.19,0.41,0.9,0.14,0.16,28.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.85,170.0,1.93,85.13000000000001,0.02,0.05,0.19,0.01,0.55,0.13,0.23,0.58,4.41,7.64,0.4,1.62,4.08,0.65,0.78,1.2,0.78,1.02,1.3,0.47,2.24,4.8,0.56,0.21,0.38,0.69,0.96,1.4,36.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.83,185.0,1.85,56.989999999999995,0.05,0.05,0.05,0.0,0.41,0.19,0.47,0.44,4.49,10.3,0.29,2.05,7.02,0.67,0.67,1.0,0.64,0.51,0.79,0.3,2.14,7.16,0.64,0.6,0.93,0.68,0.49,0.72,29.13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.65,125.0,1.68,27.650000000000006,0.07,0.0,0.14,0.0,0.6,0.11,0.18,0.62,7.41,11.9,0.49,3.51,7.2,0.67,0.8,1.19,0.88,0.25,0.29,0.44,2.13,4.85,0.7,0.58,0.83,0.61,1.84,3.0,24.23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,125.0,1.6,26.119999999999997,0.0,0.08,0.0,0.0,1.0,0.08,0.08,0.52,5.44,10.45,0.38,2.49,6.58,0.69,0.69,1.0,0.75,0.46,0.61,0.42,2.91,6.89,0.5,0.27,0.54,0.6,0.46,0.77,30.35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.65,125.0,1.68,82.63000000000001,0.02,0.0,0.05,0.0,0.29,0.06,0.21,0.5,4.9,9.74,0.37,2.47,6.69,0.66,0.69,1.05,0.78,0.22,0.28,0.37,2.38,6.46,0.67,0.38,0.56,0.61,0.62,1.0,25.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.63,125.0,1.63,69.2,0.03,0.13,0.03,0.04,0.45,0.07,0.16,0.51,5.23,10.16,0.38,2.66,7.01,0.45,0.2,0.45,0.67,0.35,0.52,0.35,2.27,6.53,0.58,0.4,0.69,0.71,0.53,0.75,36.69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.75,135.0,1.85,43.88,0.0,0.09,0.46,0.09,0.71,0.23,0.32,0.71,6.7,9.5,0.46,1.91,4.15,0.5,0.16,0.32,0.73,0.18,0.25,0.23,0.5,2.14,0.4,0.05,0.11,0.69,1.71,2.46,27.03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.65,135.0,1.7,15.0,0.0,0.07,0.27,0.07,0.75,0.2,0.27,0.76,5.2,6.87,0.56,1.27,2.27,1.0,0.07,0.07,0.5,0.07,0.13,0.4,0.27,0.67,1.0,0.07,0.07,0.62,1.07,1.73,23.96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.75,135.0,1.85,63.760000000000005,0.0,0.11,0.49,0.08,0.69,0.17,0.25,0.67,5.71,8.5,0.41,1.6,3.87,0.5,0.16,0.31,0.65,0.17,0.27,0.24,0.61,2.56,0.62,0.08,0.13,0.7,1.24,1.77,30.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,135.0,1.83,26.97,0.07,0.04,0.15,0.0,0.5,0.11,0.22,0.51,3.71,7.27,0.41,2.11,5.12,0.61,0.63,1.04,0.81,0.48,0.59,0.41,2.11,5.12,0.78,0.52,0.67,0.62,0.59,0.96,23.01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.75,135.0,1.85,78.76,0.0,0.09,0.41,0.06,0.67,0.15,0.23,0.63,5.9,9.4,0.38,1.78,4.66,0.5,0.2,0.41,0.76,0.41,0.53,0.32,1.26,3.99,0.62,0.06,0.1,0.71,1.07,1.51,31.42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7,135.0,1.75,71.57,0.1,0.0,0.06,0.0,0.17,0.04,0.25,0.48,4.35,9.05,0.34,2.12,6.18,0.57,0.64,1.12,0.92,1.01,1.09,0.43,3.07,7.22,0.52,0.21,0.41,0.65,0.49,0.75,27.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.75,135.0,1.85,97.74000000000001,0.02,0.08,0.37,0.05,0.64,0.16,0.26,0.63,6.29,10.05,0.4,2.1,5.21,0.53,0.25,0.46,0.76,0.36,0.47,0.35,1.6,4.53,0.62,0.16,0.27,0.7,0.94,1.34,32.28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.68,135.0,1.83,43.9,0.02,0.09,0.05,0.02,0.2,0.02,0.11,0.39,3.62,9.36,0.25,1.69,6.86,0.59,0.59,1.0,0.93,0.32,0.34,0.28,2.03,7.29,0.57,0.27,0.48,0.68,0.3,0.43,26.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.8,170.0,1.85,15.0,0.0,0.0,0.2,0.07,0.33,0.07,0.2,0.76,7.73,10.2,0.43,1.2,2.8,0.88,0.93,1.07,0.88,0.47,0.53,0.38,0.8,2.13,0.82,0.6,0.73,0.78,1.2,1.53,23.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.91,170.0,1.88,11.899999999999999,0.08,0.17,0.17,0.0,0.14,0.08,0.59,0.4,5.63,13.95,0.33,3.28,10.0,0.5,1.09,2.18,0.55,0.5,0.92,0.22,1.85,8.49,0.67,2.18,3.28,0.62,0.84,1.34,30.62,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.8,170.0,1.85,30.0,0.0,0.0,0.1,0.03,0.4,0.13,0.33,0.76,7.67,10.1,0.41,1.1,2.67,0.86,1.03,1.2,0.71,0.33,0.47,0.42,1.03,2.43,0.73,0.53,0.73,0.77,0.9,1.17,24.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.83,170.0,1.93,47.7,0.02,0.04,0.08,0.02,0.29,0.04,0.15,0.48,6.16,12.83,0.31,2.66,8.7,0.73,0.75,1.03,0.76,0.52,0.69,0.32,2.81,8.87,0.72,0.8,1.11,0.76,0.34,0.44,36.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.75,155.0,1.8,73.96,0.07,0.04,0.05,0.0,0.44,0.11,0.24,0.47,5.77,12.41,0.34,2.79,8.19,0.56,1.07,1.89,0.77,1.11,1.43,0.41,4.07,9.91,0.6,0.45,0.74,0.52,0.45,0.87,27.54,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,155.0,1.85,65.87,0.03,0.0,0.08,0.02,0.37,0.15,0.41,0.44,4.19,9.63,0.24,1.5,6.24,0.75,0.85,1.14,0.68,0.68,1.0,0.34,2.6,7.59,0.52,0.33,0.64,0.7,0.11,0.15,26.54,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.75,155.0,1.8,88.96,0.06,0.03,0.04,0.0,0.42,0.09,0.21,0.47,5.37,11.53,0.33,2.36,7.22,0.57,0.98,1.71,0.74,1.07,1.44,0.41,3.65,8.98,0.58,0.38,0.66,0.52,0.37,0.72,27.92,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,155.0,1.9,85.18,0.08,0.04,0.06,0.04,0.33,0.01,0.04,0.37,4.25,11.41,0.29,2.64,9.11,0.59,0.85,1.43,0.85,0.39,0.46,0.32,3.22,10.07,0.68,0.38,0.55,0.75,0.28,0.38,32.44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.88,240.0,1.88,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,5.14,5.48,0.0,0.0,0.34,1.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.34,1.0,0.34,0.34,0.0,0.0,0.0,17.86,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.85,210.0,1.85,25.729999999999997,0.04,0.08,0.12,0.04,0.0,0.0,0.0,0.64,2.53,3.96,0.37,0.39,1.05,1.0,0.08,0.08,0.68,0.97,1.44,0.54,1.09,2.02,0.67,0.08,0.12,0.64,0.27,0.43,34.62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.85,170.0,1.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,6.6,18.47,0.3,4.73,15.67,0.52,1.0,1.93,1.0,0.73,0.73,0.35,6.27,18.0,0.6,0.2,0.33,0.0,0.0,0.0,26.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.75,170.0,1.78,278.99,0.05,0.02,0.08,0.01,0.65,0.05,0.07,0.48,4.91,10.25,0.29,1.92,6.55,0.76,0.51,0.67,0.77,1.28,1.66,0.39,2.87,7.39,0.6,0.43,0.72,0.53,0.41,0.76,35.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.85,170.0,1.8,30.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.32,5.2,16.07,0.27,3.6,13.4,0.5,1.0,2.0,0.87,0.43,0.5,0.31,4.9,15.63,0.5,0.13,0.27,0.0,0.0,0.0,26.66,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.8,170.0,1.78,22.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.46,2.09,4.5,0.26,0.68,2.64,0.59,0.59,1.0,0.94,0.77,0.82,0.45,1.91,4.27,0.0,0.0,0.05,1.0,0.14,0.14,35.38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.65,125.0,1.7,15.0,0.0,0.0,0.07,0.0,1.0,0.13,0.13,0.41,4.67,11.4,0.26,2.07,7.93,0.69,1.33,1.93,0.88,0.47,0.53,0.37,3.6,9.8,0.57,0.27,0.47,0.0,0.0,0.13,27.03,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.73,125.0,1.68,15.0,0.0,0.0,0.07,0.0,0.5,0.07,0.13,0.57,2.73,4.8,0.23,0.47,2.0,0.8,0.8,1.0,0.5,0.2,0.4,0.26,0.6,2.27,0.75,0.8,1.07,1.0,0.07,0.07,22.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.65,125.0,1.7,19.0,0.0,0.0,0.05,0.0,0.67,0.11,0.16,0.43,5.11,11.89,0.27,2.11,7.89,0.69,1.42,2.05,0.8,0.42,0.53,0.36,3.47,9.58,0.67,0.42,0.63,0.2,0.05,0.26,27.41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.73,115.0,1.7,20.35,0.05,0.0,0.0,0.0,1.0,0.05,0.05,0.71,8.65,12.24,0.54,2.56,4.72,0.68,1.03,1.52,0.82,0.44,0.54,0.35,1.13,3.19,0.8,2.56,3.19,0.88,0.34,0.39,30.33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.65,125.0,1.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,12.87,15.73,0.54,2.73,5.07,1.0,0.07,0.07,1.0,0.4,0.4,0.33,1.0,3.07,1.0,0.2,0.2,0.88,2.0,2.27,31.69,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.68,125.0,1.68,28.769999999999996,0.0,0.07,0.35,0.0,0.8,0.28,0.35,0.74,7.33,9.91,0.53,1.84,3.48,0.67,0.14,0.21,0.88,0.52,0.59,0.43,0.56,1.29,0.9,0.31,0.35,0.62,1.63,2.64,31.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.65,125.0,1.7,74.92,0.0,0.0,0.03,0.0,0.22,0.05,0.24,0.62,8.09,13.11,0.35,2.36,6.75,0.77,0.44,0.57,0.88,0.88,1.0,0.3,1.9,6.29,0.89,0.73,0.83,0.87,1.05,1.21,36.02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.68,125.0,1.75,32.900000000000006,0.0,0.03,0.15,0.0,0.44,0.12,0.27,0.48,5.47,11.31,0.26,1.88,7.23,0.67,0.3,0.46,0.85,1.19,1.4,0.34,2.86,8.36,0.6,0.18,0.3,0.79,0.33,0.43,33.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.93,240.0,2.08,4.400000000000001,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.71,15.0,21.14,0.65,11.14,17.05,0.91,2.27,2.5,1.0,1.36,1.36,0.68,11.59,17.05,0.82,3.18,3.86,0.0,0.0,0.0,34.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.8,235.0,1.88,55.949999999999996,0.13,0.0,0.05,0.0,0.0,0.0,0.02,0.52,3.16,6.06,0.35,1.36,3.86,0.71,0.18,0.25,0.83,1.3,1.57,0.48,2.56,5.31,0.67,0.04,0.05,0.78,0.25,0.32,32.83,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1.93,240.0,2.08,9.030000000000001,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.65,12.4,18.94,0.59,8.97,15.28,0.89,1.77,1.99,1.0,0.78,0.78,0.6,5.87,9.86,0.69,5.65,8.19,0.0,0.0,0.0,34.96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.11,265.0,2.13,58.949999999999996,0.03,0.29,0.14,0.07,0.75,0.05,0.07,0.6,5.34,8.87,0.35,1.56,4.44,0.82,0.54,0.66,0.88,0.98,1.12,0.46,2.26,4.9,0.53,0.27,0.51,0.69,0.56,0.81,24.27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
