height_x,weight_x,reach_x,fx_win,fight_time_x,age_x,str_landed_per_min_x,str_acc_x,str_absorb_per_min_x,str_def_x,td_avg_x,td_acc_x,td_def_x,sub_avg_x,win_percentage_x,height_y,weight_y,reach_y,fight_time_y,age_y,str_landed_per_min_y,str_acc_y,str_absorb_per_min_y,str_def_y,td_avg_y,td_acc_y,td_def_y,sub_avg_y,win_percentage_y
1.78,185.0,1.83,0,6.0200000000000005,26.91,6.48,0.52,3.99,0.52,0.0,0.0,0.0,0.0,0.75,1.91,185.0,1.9,15.0,27.08,5.73,0.91,5.73,0.91,0.0,0.0,0.0,0.0,0.92
1.91,205.0,1.96,0,2.4000000000000004,27.75,3.33,0.53,8.33,0.83,6.25,0.5,0.0,0.0,0.65,1.91,185.0,1.9,19.490000000000002,31.33,6.11,0.81,6.41,0.68,3.85,0.31,0.0,5.39,0.61
1.93,264.0,2.03,1,3.6000000000000005,33.06,0.83,0.75,14.72,0.63,0.0,0.0,1.0,0.0,0.8,1.98,255.0,2.01,36.66,30.22,2.92,0.46,2.92,0.46,2.86,0.78,0.78,0.41,0.73
1.93,264.0,2.03,0,17.47,33.7,3.89,0.64,5.9,0.58,0.0,0.0,0.5,0.0,0.73,1.85,240.0,1.96,33.870000000000005,30.83,9.8,0.61,5.7,0.54,5.76,0.35,0.5,0.0,0.75
1.93,264.0,2.03,0,18.82,34.23,3.72,0.64,6.43,0.59,0.0,0.0,0.25,0.0,0.74,1.78,265.0,1.83,43.21000000000001,39.71,5.21,0.57,5.09,0.54,1.04,0.5,0.5,0.35,0.38
1.93,264.0,2.03,0,39.74999999999999,35.44,4.7,0.57,6.29,0.66,0.0,0.0,0.25,0.0,0.68,1.91,264.0,2.01,39.99999999999999,35.75,2.38,0.52,3.85,0.6,0.38,0.14,0.33,0.38,0.6
1.93,264.0,2.03,1,30.999999999999993,35.88,4.71,0.57,7.03,0.68,0.0,0.0,0.29,0.0,0.65,1.93,265.0,2.06,29.299999999999997,38.05,4.74,0.72,4.1,0.63,1.54,0.25,0.29,0.0,0.85
1.93,264.0,2.03,0,35.32999999999999,36.17,4.9,0.59,6.96,0.69,0.0,0.0,0.38,0.0,0.63,1.78,265.0,1.83,63.23000000000001,41.65,4.38,0.55,9.17,0.7,0.71,0.5,0.5,0.0,0.4
1.93,264.0,2.03,0,14.009999999999994,36.65,3.21,0.59,5.35,0.65,0.0,0.0,0.33,0.0,0.64,2.11,265.0,2.13,45.949999999999996,28.22,4.09,0.55,4.09,0.55,0.33,1.0,1.0,0.33,0.74
1.93,264.0,2.03,0,11.299999999999995,37.03,3.45,0.61,7.43,0.7,0.0,0.0,0.33,0.0,0.66,1.83,263.0,1.83,70.0,40.26,3.19,0.51,3.19,0.51,2.36,0.44,0.44,0.0,0.6
1.68,125.0,1.7,0,15.0,25.4,4.6,0.4,8.07,0.57,1.0,1.0,0.33,0.0,0.8,1.63,125.0,1.57,22.08,29.13,5.43,0.52,3.94,0.32,1.36,0.18,0.0,1.36,0.9
1.85,245.0,1.9,1,21.980000000000004,32.46,4.64,0.65,4.37,0.49,2.05,0.75,0.67,0.0,1.0,1.91,249.0,1.9,17.129999999999995,26.11,7.94,0.72,10.86,0.65,0.88,1.0,0.14,0.88,0.71
1.85,245.0,1.9,1,36.980000000000004,32.98,5.44,0.68,4.19,0.52,1.62,0.67,0.5,0.0,0.89,1.96,265.0,2.03,10.969999999999999,27.3,11.03,0.67,11.03,0.67,2.73,1.0,1.0,0.0,0.8
1.7,155.0,1.83,1,15.0,22.79,4.0,0.67,3.13,0.89,1.0,0.08,0.44,0.0,0.93,1.75,155.0,1.78,45.879999999999995,30.42,3.03,0.57,3.03,0.57,1.96,0.46,0.46,0.33,0.75
1.73,145.0,1.78,1,11.68,22.1,2.83,0.38,2.83,0.38,1.28,0.25,0.25,1.28,0.91,1.75,145.0,1.88,60.0,35.06,3.62,0.6,3.62,0.6,1.25,0.25,0.25,1.0,0.68
1.73,145.0,1.78,1,26.68,23.15,2.74,0.37,3.15,0.47,2.81,0.62,0.08,0.56,0.92,1.78,145.0,1.83,16.81,28.36,3.57,0.71,4.58,0.75,4.46,0.62,0.0,1.78,0.8
1.73,145.0,1.78,1,41.68,24.34,3.55,0.47,2.78,0.48,2.88,0.57,0.21,0.72,0.92,1.73,145.0,1.75,26.43,24.23,4.62,0.61,5.22,0.7,1.7,0.43,0.78,0.57,0.82
1.73,145.0,1.78,1,54.36,25.14,3.42,0.44,3.42,0.51,2.21,0.57,0.31,0.83,0.93,1.78,145.0,1.83,36.79,31.47,4.21,0.64,4.21,0.64,2.04,0.45,0.45,1.63,0.7
1.73,145.0,1.78,1,57.68000000000001,25.45,3.36,0.43,3.17,0.48,1.82,0.7,0.29,0.52,0.93,1.75,145.0,1.85,51.879999999999995,37.23,4.32,0.39,5.69,0.42,0.29,0.07,0.07,0.0,0.76
1.73,145.0,1.78,1,57.68000000000001,26.01,4.44,0.49,2.76,0.39,1.04,0.5,0.34,0.52,0.94,1.73,155.0,1.73,43.500000000000014,35.45,5.86,0.57,6.02,0.55,3.1,0.27,0.29,0.69,0.69
1.75,145.0,1.65,1,30.0,30.28,3.17,0.39,3.17,0.35,0.0,0.0,0.0,0.0,0.46,1.7,135.0,1.75,23.1,25.33,5.76,0.53,5.76,0.53,0.0,0.0,0.0,0.0,0.53
1.75,145.0,1.65,0,45.0,30.7,4.02,0.44,3.33,0.38,0.33,0.5,0.0,0.0,0.44,1.73,145.0,1.78,58.96999999999997,33.47,6.21,0.56,4.78,0.44,0.76,0.33,0.22,0.25,0.68
1.75,145.0,1.65,0,70.0,32.21,5.14,0.5,6.37,0.58,0.64,0.25,0.2,0.0,0.48,1.78,155.0,1.85,36.47000000000001,32.4,4.11,0.45,4.11,0.45,0.0,0.0,0.0,0.41,0.56
1.68,125.0,1.7,0,15.000000000000002,32.18,1.0,0.52,4.87,0.68,1.0,0.33,1.0,0.0,0.87,1.65,125.0,1.73,24.15,28.23,3.11,0.43,4.02,0.5,0.62,0.33,0.2,0.0,0.64
1.73,125.0,1.7,1,4.98,28.62,5.02,0.76,3.21,0.76,3.01,0.5,0.5,0.0,0.75,1.68,135.0,1.73,31.9,38.67,3.98,0.39,3.98,0.39,0.0,0.0,0.0,0.47,0.62
1.73,125.0,1.7,0,32.75,29.77,5.98,0.48,3.21,0.48,1.83,0.44,0.67,0.0,0.67,1.73,135.0,1.73,15.0,25.64,4.47,0.56,4.47,0.56,4.0,0.67,0.67,0.0,0.86
1.73,125.0,1.7,0,47.75,30.17,6.2,0.46,4.06,0.41,1.26,0.29,0.38,0.0,0.57,1.7,135.0,1.7,15.000000000000002,29.36,1.53,0.38,1.53,0.38,0.0,0.0,0.0,1.0,0.71
1.73,125.0,1.7,1,45.61999999999999,30.75,6.05,0.45,4.01,0.4,0.99,0.25,0.29,0.0,0.62,1.68,125.0,1.63,50.28,29.15,4.81,0.42,7.28,0.49,1.19,0.5,0.43,0.3,0.43
1.7,115.0,1.75,1,45.0,31.67,4.64,0.48,4.31,0.51,0.67,0.5,0.33,1.0,0.7,1.63,115.0,1.68,30.549999999999997,30.37,7.36,0.44,9.46,0.46,0.0,0.0,0.0,0.0,0.62
1.7,115.0,1.75,0,60.0,32.02,5.93,0.57,3.82,0.53,0.75,0.33,0.33,0.75,0.64,1.63,115.0,1.6,49.400000000000006,34.21,2.87,0.39,2.87,0.39,1.21,0.24,0.24,0.3,0.5
1.68,125.0,1.7,1,15.0,27.28,3.53,0.59,4.67,0.58,4.0,0.36,1.0,0.0,1.0,1.7,135.0,1.68,25.62999999999999,33.07,7.26,0.72,7.26,0.72,8.19,0.7,0.7,1.76,0.62
1.68,135.0,1.68,1,7.550000000000001,23.6,5.96,0.54,6.62,0.68,1.99,1.0,0.0,0.0,1.0,1.7,135.0,1.78,11.93,37.34,2.85,0.39,2.85,0.39,1.26,0.25,0.25,0.0,0.76
1.68,135.0,1.68,1,10.98,24.21,9.47,0.62,5.92,0.68,1.37,1.0,0.0,0.0,0.86,1.63,135.0,1.7,30.0,34.06,5.9,0.4,5.9,0.4,2.5,0.62,0.62,0.0,0.43
1.68,135.0,1.68,0,25.98,24.37,7.27,0.61,5.58,0.55,2.31,0.8,0.33,1.73,0.88,1.75,135.0,1.8,50.79999999999999,35.22,5.69,0.58,4.13,0.45,0.0,0.0,0.0,0.0,0.64
1.68,135.0,1.68,1,26.249999999999996,24.77,7.2,0.6,5.68,0.56,2.29,0.8,0.33,1.71,0.89,1.68,135.0,1.73,33.42,30.07,8.65,0.61,8.65,0.61,3.14,0.54,0.54,0.45,0.75
1.78,241.0,1.78,0,14.999999999999998,31.94,2.87,0.5,9.13,0.5,0.0,0.0,0.0,0.0,0.71,1.91,230.0,1.93,9.79,28.63,4.7,0.74,3.68,0.59,0.0,0.0,0.5,0.0,0.67
1.78,241.0,1.78,0,17.65,32.84,3.06,0.51,8.22,0.48,0.85,0.17,0.0,0.0,0.68,1.93,240.0,2.08,22.07,31.93,5.89,0.8,4.4,0.75,0.68,0.33,0.33,1.36,0.76
1.68,135.0,1.65,1,4.300000000000001,33.87,2.56,0.29,2.56,0.27,0.0,0.0,0.0,0.0,0.83,1.68,135.0,1.68,56.900000000000006,36.43,6.05,0.53,4.39,0.56,1.32,0.29,0.27,0.26,0.67
1.85,170.0,1.85,0,4.829999999999998,30.63,6.63,0.59,2.07,0.45,0.0,0.0,0.33,0.0,0.88,1.85,170.0,1.9,38.55,27.78,3.45,0.49,4.31,0.44,3.11,0.26,0.2,0.39,0.7
1.85,170.0,1.85,0,19.83,31.9,3.03,0.52,2.77,0.57,0.0,0.0,0.25,0.0,0.82,1.8,170.0,1.83,15.0,28.19,7.2,0.45,7.2,0.45,2.0,0.25,0.25,0.0,1.0
1.91,265.0,1.96,1,29.05,28.35,6.06,0.47,4.65,0.42,0.52,0.5,0.0,0.0,0.87,1.91,249.0,1.98,61.05000000000002,33.85,5.49,0.59,4.73,0.53,1.72,0.7,0.33,0.25,0.77
1.83,145.0,1.83,0,8.8,26.77,3.98,0.37,12.27,0.6,1.7,1.0,1.0,0.0,0.79,1.73,145.0,1.85,0.6500000000000004,27.07,4.62,1.0,4.62,1.0,0.0,0.0,0.0,0.0,0.89
1.83,145.0,1.83,1,23.799999999999997,27.07,2.44,0.36,7.9,0.53,0.63,0.2,0.5,0.0,0.8,1.8,145.0,1.8,1.0799999999999983,24.2,6.48,0.78,2.78,0.6,0.0,0.0,0.0,13.89,0.68
1.83,145.0,1.83,0,38.8,27.3,3.94,0.51,5.64,0.5,0.77,0.18,0.6,0.0,0.76,1.73,145.0,1.83,24.67,25.53,5.51,0.43,5.51,0.43,1.22,0.33,0.33,0.0,0.81
1.78,155.0,1.8,1,15.0,27.73,3.07,0.39,5.07,0.59,0.0,0.0,0.43,0.0,0.77,1.78,170.0,1.78,15.0,30.04,3.53,0.34,6.0,0.45,0.0,0.0,0.0,0.0,0.67
1.78,155.0,1.8,0,30.0,28.21,6.07,0.51,4.07,0.48,1.5,0.6,0.38,0.0,0.79,1.73,155.0,1.83,1.1999999999999993,35.45,20.0,0.77,20.0,0.77,12.5,0.5,0.5,0.0,1.0
1.68,125.0,1.68,0,2.7299999999999995,23.11,6.59,0.64,9.16,0.78,5.49,1.0,0.0,0.0,0.83,1.6,135.0,1.7,24.9,22.93,8.03,0.43,6.27,0.48,0.0,0.0,0.67,0.0,0.77
1.75,155.0,1.78,1,7.65,22.89,11.37,0.88,4.71,0.82,3.92,0.67,0.5,0.0,0.56,1.7,155.0,1.78,26.8,26.49,2.61,0.53,4.1,0.55,2.8,0.17,0.0,0.0,0.61
1.75,155.0,1.78,0,7.829999999999998,23.08,11.75,0.88,4.6,0.8,5.75,0.75,0.5,0.0,0.5,1.7,145.0,1.78,65.25,27.1,3.4,0.53,3.19,0.55,0.0,0.0,0.06,0.23,0.62
1.75,155.0,1.78,1,36.26,23.79,7.39,0.8,4.27,0.69,3.31,0.67,0.5,0.83,0.42,1.68,170.0,1.73,32.82,28.32,1.86,0.64,2.74,0.76,2.74,0.21,0.5,4.11,0.75
1.75,155.0,1.78,0,48.55999999999999,24.21,6.75,0.79,3.13,0.58,2.78,0.75,0.19,0.62,0.38,1.7,155.0,1.78,31.980000000000004,27.81,4.91,0.72,3.0,0.71,2.35,0.5,0.57,0.47,0.56
1.75,155.0,1.78,1,73.37999999999998,25.13,5.91,0.79,3.5,0.65,2.66,0.68,0.33,0.41,0.36,1.75,170.0,1.85,52.52,30.3,4.49,0.76,5.41,0.85,3.14,0.73,0.69,1.14,0.82
1.75,155.0,1.78,0,53.02999999999999,27.22,5.77,0.81,2.73,0.64,1.7,0.67,0.3,0.28,0.4,1.8,185.0,1.93,32.01,24.79,7.62,0.7,3.28,0.57,4.69,0.91,0.24,2.81,1.0
1.75,155.0,1.78,0,59.649999999999984,27.78,5.3,0.75,4.56,0.64,1.76,0.7,0.37,0.5,0.38,1.75,170.0,1.85,17.18,32.95,4.02,0.68,2.91,0.64,4.37,0.45,0.4,5.24,0.84
1.75,155.0,1.78,1,58.52999999999999,29.1,5.02,0.73,5.59,0.66,1.54,0.6,0.5,1.03,0.35,1.7,145.0,1.78,27.57,25.6,5.8,0.66,2.43,0.39,3.81,0.7,0.6,4.35,0.72
1.75,155.0,1.78,1,42.55999999999999,29.45,5.97,0.69,5.99,0.61,0.35,0.5,0.33,1.76,0.39,1.68,155.0,1.7,72.88000000000001,34.8,6.7,0.67,6.7,0.67,5.35,0.48,0.48,0.62,0.89
1.75,155.0,1.78,0,52.90999999999998,30.14,6.63,0.68,5.61,0.52,0.28,0.33,0.31,1.13,0.42,1.8,185.0,1.93,59.650000000000006,27.7,9.17,0.77,2.18,0.45,4.02,0.84,0.08,2.26,1.0
1.75,155.0,1.78,1,57.909999999999975,30.65,5.4,0.71,8.15,0.66,0.0,0.0,0.28,0.78,0.4,1.78,145.0,1.88,32.03999999999999,33.2,7.93,0.63,7.77,0.59,4.68,0.67,0.38,0.94,0.64
1.75,155.0,1.78,1,62.92999999999998,31.0,6.59,0.74,7.71,0.68,0.24,0.2,0.17,0.48,0.43,1.78,170.0,1.83,49.72000000000001,27.95,3.56,0.42,5.41,0.52,1.21,0.29,0.56,1.81,0.83
1.75,155.0,1.78,0,76.51999999999998,31.32,6.44,0.74,6.01,0.6,0.2,0.2,0.08,0.2,0.45,1.68,145.0,1.73,52.33,28.48,5.1,0.52,2.43,0.3,3.44,0.46,0.59,0.57,0.71
1.75,155.0,1.78,0,86.51999999999998,31.71,5.03,0.58,5.44,0.57,0.17,0.25,0.08,0.17,0.43,1.68,145.0,1.73,62.33,28.87,4.8,0.45,2.62,0.28,2.89,0.35,0.2,0.48,0.73
1.75,155.0,1.78,1,91.51999999999998,31.94,4.68,0.51,3.31,0.4,0.49,0.5,0.06,0.16,0.42,1.75,170.0,1.85,38.949999999999996,37.1,4.36,0.63,2.67,0.45,1.54,0.31,0.67,0.39,0.83
1.75,155.0,1.78,0,72.96999999999997,32.21,3.89,0.44,2.96,0.34,0.41,0.67,0.08,0.0,0.44,1.83,170.0,1.93,59.999999999999986,33.01,8.63,0.7,5.97,0.61,4.75,0.59,0.27,0.25,0.79
1.75,155.0,1.78,0,65.34999999999997,32.88,2.8,0.36,6.72,0.54,0.92,0.67,0.24,0.23,0.42,1.85,185.0,1.93,49.150000000000006,28.24,11.39,0.62,10.36,0.58,1.22,0.29,0.16,1.83,0.74
1.75,155.0,1.78,0,55.349999999999966,33.99,3.94,0.51,11.44,0.62,1.36,0.5,0.35,0.27,0.44,1.83,170.0,1.93,41.10999999999999,23.38,4.91,0.59,4.91,0.59,4.38,0.6,0.6,0.73,0.86
1.75,155.0,1.78,0,45.34999999999997,38.09,4.74,0.57,13.58,0.65,0.99,0.33,0.36,0.33,0.46,1.8,145.0,1.8,62.25000000000001,24.28,5.25,0.48,5.25,0.48,1.45,0.43,0.43,0.48,0.8
1.75,155.0,1.78,0,50.39999999999998,38.53,4.27,0.54,13.27,0.64,0.89,0.33,0.36,0.3,0.45,1.68,145.0,1.78,51.89999999999999,38.45,8.15,0.58,4.34,0.54,1.45,0.62,0.43,0.58,0.7
1.75,155.0,1.78,0,38.16999999999997,40.41,3.48,0.48,8.1,0.48,0.0,0.0,0.25,0.0,0.48,1.7,155.0,1.78,33.09000000000001,37.42,7.34,0.5,2.93,0.34,0.91,0.13,0.0,0.0,0.69
1.75,145.0,1.78,0,2.75,28.74,6.18,0.26,2.18,0.29,0.0,0.0,0.0,0.0,0.68,1.8,145.0,1.78,15.0,28.61,3.87,0.69,3.87,0.69,2.0,0.29,0.29,0.0,0.77
1.75,145.0,1.78,0,17.75,29.35,2.7,0.32,10.2,0.75,0.0,0.0,0.4,0.85,0.67,1.68,145.0,1.7,60.0,29.85,3.33,0.45,4.78,0.53,0.5,0.67,0.24,0.0,0.85
1.83,170.0,1.9,1,15.0,29.57,7.73,0.88,3.4,0.86,10.0,0.91,0.0,0.0,0.79,1.8,170.0,1.85,3.629999999999999,28.18,1.93,0.7,1.93,0.7,0.0,0.0,0.0,8.26,0.71
1.83,170.0,1.9,1,30.0,32.24,6.83,0.82,2.23,0.74,8.0,0.73,0.0,0.0,0.8,1.8,170.0,1.88,30.0,29.92,6.07,0.57,4.9,0.76,0.5,0.5,0.46,1.5,0.62
1.83,170.0,1.9,0,45.0,32.56,6.16,0.81,3.02,0.66,7.33,0.71,0.0,0.0,0.81,1.68,170.0,1.7,43.129999999999995,37.31,4.15,0.6,4.85,0.6,4.17,0.46,0.53,1.74,0.93
1.85,205.0,1.85,1,7.25,34.2,9.66,0.7,16.55,0.78,0.0,0.0,0.33,0.0,0.84,1.78,205.0,1.78,8.0,27.74,4.88,0.51,1.75,0.67,7.5,1.0,0.0,0.0,0.52
1.75,135.0,1.88,1,6.98,28.56,4.3,0.37,6.88,0.43,0.0,0.0,0.6,4.3,1.0,1.63,125.0,1.63,37.37,24.37,3.0,0.52,3.0,0.52,0.8,1.0,1.0,0.8,0.6
1.68,125.0,1.63,1,4.149999999999999,27.1,7.95,0.6,1.93,0.44,0.0,0.0,0.33,3.61,0.5,1.57,115.0,1.57,15.0,29.03,5.53,0.44,5.53,0.44,0.0,0.0,0.0,0.0,0.68
1.68,125.0,1.63,0,19.15,27.54,6.42,0.48,6.63,0.43,0.78,0.33,0.2,0.78,0.45,1.63,115.0,1.65,61.34,22.42,9.52,0.71,10.35,0.72,1.96,0.4,0.57,0.98,0.62
1.68,125.0,1.63,0,24.43,27.98,6.26,0.49,6.3,0.43,0.61,0.33,0.2,0.61,0.42,1.55,115.0,1.52,45.0,27.47,6.78,0.62,6.78,0.62,0.67,0.12,0.12,0.0,0.67
1.8,170.0,1.83,0,29.32,28.35,7.71,0.5,7.71,0.5,2.56,0.42,0.42,0.0,1.0,1.8,170.0,1.9,12.09,24.96,6.12,0.55,6.12,0.55,4.96,0.8,0.8,2.48,0.56
1.8,170.0,1.83,1,30.64,28.59,7.47,0.5,7.67,0.5,2.45,0.42,0.42,0.0,0.92,1.91,170.0,1.98,39.24,26.6,3.9,0.54,3.9,0.54,1.15,0.33,0.33,1.15,0.9
1.8,170.0,1.83,1,45.64,29.0,7.98,0.52,6.57,0.48,2.3,0.41,0.42,0.0,0.92,1.83,170.0,1.85,36.849999999999994,27.74,3.91,0.52,3.34,0.51,2.85,0.78,0.64,0.0,0.72
1.8,170.0,1.83,1,45.64,29.36,8.15,0.57,5.28,0.52,2.96,0.43,0.4,0.0,0.93,1.88,170.0,1.9,34.11000000000001,33.74,6.33,0.56,6.33,0.56,0.44,0.5,0.5,0.0,0.73
1.8,170.0,1.83,0,60.0,30.53,7.15,0.53,3.72,0.38,2.5,0.38,0.1,0.25,0.94,1.8,170.0,1.9,9.18,28.39,8.39,0.56,8.39,0.56,0.0,0.0,0.0,1.63,0.83
1.8,170.0,1.83,1,60.0,30.76,5.97,0.46,3.82,0.37,2.0,0.29,0.1,0.25,0.88,1.88,170.0,1.93,41.86,31.37,4.25,0.48,4.13,0.44,0.36,1.0,0.55,0.0,0.76
1.8,170.0,1.83,1,60.0,31.16,6.13,0.46,3.83,0.36,1.5,0.27,0.0,0.25,0.89,1.78,170.0,1.85,6.299999999999999,29.25,5.24,0.45,5.24,0.45,0.0,0.0,0.0,0.0,0.82
1.8,170.0,1.85,0,3.33,34.97,0.9,0.6,9.01,0.91,4.5,0.5,1.0,4.5,0.95,1.8,170.0,1.88,44.08,34.65,4.45,0.49,5.08,0.54,0.34,0.25,0.5,0.0,0.72
1.8,170.0,1.85,0,3.410000000000002,35.27,0.88,0.6,9.68,0.92,4.4,0.5,1.0,4.4,0.9,1.85,170.0,1.83,57.63,41.97,3.02,0.5,3.99,0.47,1.3,0.12,0.14,0.52,0.72
1.65,125.0,1.65,1,4.98,27.28,5.42,0.45,5.42,0.45,0.0,0.0,0.0,0.0,0.68,1.65,125.0,1.73,6.57,26.22,4.41,0.32,7.76,0.45,2.28,1.0,0.33,0.0,0.58
1.65,125.0,1.65,0,7.560000000000002,27.94,6.22,0.48,3.7,0.42,0.0,0.0,0.0,3.97,0.65,1.75,135.0,1.73,49.449999999999996,24.99,5.1,0.58,5.78,0.62,2.43,0.33,0.33,2.12,0.79
1.65,125.0,1.65,1,17.240000000000002,28.32,3.19,0.5,9.63,0.68,0.0,0.0,0.38,2.61,0.67,1.65,125.0,1.68,30.0,26.5,2.13,0.75,4.17,0.75,0.5,0.5,0.8,1.0,0.82
1.65,125.0,1.65,1,32.24,28.85,5.18,0.45,5.83,0.54,0.0,0.0,0.31,1.4,0.68,1.7,135.0,1.68,49.12999999999999,30.46,7.1,0.63,5.25,0.59,5.5,0.78,0.72,0.61,0.65
1.65,125.0,1.65,0,28.08,29.52,5.27,0.46,5.77,0.55,0.53,0.5,0.29,2.14,0.65,1.65,125.0,1.7,49.5,32.83,3.03,0.51,3.7,0.52,0.61,0.2,0.08,1.21,0.8
1.65,125.0,1.65,0,37.22,30.33,4.43,0.45,5.67,0.58,0.4,0.5,0.35,0.81,0.67,1.63,125.0,1.65,50.239999999999995,33.9,2.71,0.32,2.71,0.32,4.18,0.44,0.44,0.6,0.71
1.93,265.0,1.98,1,5.969999999999999,28.65,0.5,0.14,14.07,0.71,0.0,0.0,1.0,0.0,0.84,1.88,225.0,1.96,2.120000000000001,33.95,1.42,0.17,8.02,0.46,0.0,0.0,0.0,0.0,0.71
1.93,265.0,1.98,0,20.97,29.94,5.87,0.65,7.3,0.69,3.58,0.71,0.83,1.43,0.82,1.78,265.0,1.83,7.73,37.51,3.49,0.42,3.1,0.4,1.94,1.0,0.0,0.0,0.38
1.93,265.0,1.98,1,35.97,30.51,4.06,0.6,7.59,0.69,2.92,0.33,0.7,0.83,0.79,1.93,245.0,1.98,32.99999999999999,29.1,5.7,0.45,3.24,0.48,1.82,0.44,0.0,0.0,0.64
1.93,265.0,1.98,0,37.14,31.26,4.15,0.59,7.59,0.69,2.83,0.33,0.7,0.81,0.78,1.88,242.0,1.93,24.70000000000001,33.68,3.4,0.47,3.85,0.49,1.82,0.6,0.5,1.21,0.57
1.93,265.0,1.98,1,37.19,31.87,4.46,0.61,5.86,0.67,2.82,0.33,0.38,0.81,0.78,1.91,230.0,1.93,52.470000000000006,35.89,3.39,0.63,7.47,0.72,0.57,0.5,0.62,0.29,0.61
1.93,265.0,1.98,1,21.409999999999997,33.64,4.9,0.56,4.58,0.66,0.0,0.0,0.33,0.0,0.79,1.91,265.0,2.01,11.739999999999998,36.89,4.6,0.5,4.09,0.51,0.0,0.0,0.0,0.0,0.58
1.93,265.0,1.98,1,22.139999999999997,34.29,4.65,0.55,4.38,0.63,0.0,0.0,0.3,0.68,0.8,1.91,250.0,1.98,37.510000000000005,38.22,8.18,0.74,4.53,0.68,0.0,0.0,0.38,0.4,0.83
1.93,265.0,1.98,0,24.92,34.48,5.06,0.5,4.49,0.59,0.0,0.0,0.0,1.2,0.78,1.93,238.0,1.96,72.17000000000002,32.2,4.21,0.47,3.05,0.44,0.42,0.67,0.05,0.21,0.67
1.93,265.0,1.98,0,38.02,37.39,3.79,0.4,5.84,0.6,0.0,0.0,0.0,0.79,0.78,1.8,250.0,1.85,25.0,32.41,2.04,0.22,4.4,0.44,0.0,0.0,0.0,0.0,0.89
1.93,265.0,1.98,1,63.80000000000001,38.14,4.09,0.4,5.33,0.5,0.0,0.0,0.0,0.24,0.77,2.11,265.0,2.13,50.85000000000001,31.8,2.22,0.34,2.22,0.34,0.29,0.25,0.25,0.29,0.75
1.88,170.0,1.96,0,9.290000000000001,26.17,11.3,0.8,3.88,0.43,1.61,1.0,0.0,3.23,0.67,1.85,170.0,1.96,45.55,29.99,4.24,0.52,6.02,0.65,0.66,1.0,0.55,0.33,0.67
1.88,170.0,1.96,1,18.07,26.61,7.42,0.77,6.14,0.58,0.83,0.5,0.12,1.66,0.64,1.78,170.0,1.78,52.26999999999999,36.24,5.64,0.6,4.8,0.5,1.72,0.46,0.5,1.72,0.64
1.88,170.0,1.96,0,21.47,26.95,7.69,0.73,5.92,0.57,0.7,0.25,0.1,1.4,0.61,1.83,170.0,1.93,69.99999999999999,32.09,7.23,0.63,5.39,0.57,2.57,0.44,0.29,0.64,0.78
1.88,170.0,1.96,0,29.0,27.32,4.83,0.72,10.59,0.78,0.0,0.0,0.3,0.0,0.62,1.75,155.0,1.83,59.17,34.68,2.23,0.62,5.02,0.71,1.27,0.22,0.67,2.28,0.84
1.88,170.0,1.96,1,35.699999999999996,31.67,3.42,0.69,9.27,0.79,0.0,0.0,0.38,1.26,0.58,1.83,185.0,1.78,21.090000000000007,32.22,3.56,0.5,6.45,0.61,2.84,0.36,0.12,0.71,0.72
1.88,170.0,1.96,1,33.25,32.28,2.86,0.71,9.53,0.81,0.0,0.0,0.47,1.35,0.59,1.78,170.0,1.88,34.45,31.44,8.85,0.65,5.86,0.61,2.18,0.25,0.33,1.31,0.83
1.88,170.0,1.96,0,33.25,32.76,7.1,0.63,6.11,0.6,0.0,0.0,0.64,1.35,0.57,1.8,170.0,1.8,56.43000000000001,35.88,7.05,0.69,7.27,0.69,1.59,0.22,0.32,0.27,0.75
1.88,170.0,1.96,1,24.480000000000004,33.76,9.23,0.62,6.62,0.57,0.61,1.0,0.8,1.23,0.59,1.8,170.0,1.9,49.25,32.09,5.83,0.51,3.72,0.43,3.05,0.26,0.5,0.91,0.71
1.88,170.0,1.96,0,37.18000000000001,34.13,7.72,0.56,6.24,0.49,0.4,1.0,0.57,0.0,0.6,1.83,170.0,1.9,34.97,30.38,6.09,0.65,5.98,0.64,3.43,0.67,0.55,0.86,0.77
1.88,170.0,1.96,1,36.34000000000001,35.14,4.62,0.44,5.94,0.47,0.41,1.0,0.33,0.0,0.59,1.75,170.0,1.8,32.18,33.18,3.54,0.44,3.54,0.43,0.47,0.12,0.12,0.47,0.68
1.88,170.0,1.96,0,32.040000000000006,35.44,4.21,0.4,5.24,0.43,0.0,0.0,0.33,0.0,0.58,1.83,170.0,1.83,47.8,36.17,4.06,0.46,4.98,0.43,0.31,0.25,0.0,0.0,0.61
1.88,170.0,1.96,0,26.74000000000001,35.56,4.6,0.53,4.04,0.5,0.0,0.0,1.0,0.0,0.59,1.83,170.0,1.88,23.619999999999997,33.44,6.48,0.52,6.48,0.52,0.64,1.0,1.0,0.0,0.83
1.88,170.0,1.96,0,19.460000000000008,36.67,6.42,0.65,3.8,0.56,0.0,0.0,1.0,0.0,0.58,1.83,170.0,1.9,30.589999999999975,38.92,4.22,0.56,4.22,0.56,0.0,0.0,0.0,0.49,0.62
